weather,temperature,weekend,occasion,product_name,previous_sales,predicted_sales
Rainy,22,Yes,None,Cold Coffee with Ice Cream,31,30
Rainy,22,Yes,None,Mixed BBQ Platter,13,19
Rainy,22,Yes,None,Desi Ghee Daal Makhni,27,24
Rainy,22,Yes,None,Peach Iced Tea,41,40
Rainy,22,Yes,None,Caramel Crunch Sundae,34,34
Rainy,22,Yes,None,Grilled Chicken Salad,13,20
Rainy,22,Yes,None,Chicken Haleem,34,32
Rainy,22,Yes,None,Lahori Chana Masala,20,27
Rainy,22,Yes,None,Classic Mint Margarita,24,25
Rainy,22,Yes,None,BBQ Ribs Stack,18,22
Rainy,22,Yes,None,Tandoori Whole Chicken,21,24
Rainy,22,Yes,None,Royal Mutton Karahi,13,12
Rainy,22,Yes,None,Kulfa Falooda,32,32
Rainy,22,Yes,None,Strawberry Cheesecake Ice Cream,28,34
Rainy,22,Yes,None,Mutton Kunna,26,31
Rainy,22,Yes,None,Chicken Wings (10pcs),30,39
Rainy,22,Yes,None,Belgium Chocolate Scoop,25,30
Rainy,22,Yes,None,Loaded Nachos,28,31
Rainy,22,Yes,None,Fresh Orange Juice,39,36
Rainy,22,Yes,None,Paneer Reshmi Handi,26,26
Rainy,22,Yes,None,Fresh Garden Salad,12,17
Rainy,22,Yes,None,Sarson Ka Saag & Makki Roti,28,26
Rainy,22,Yes,None,Classic Caesar Salad,15,22
Rainy,22,Yes,None,BBQ Pizza Medium,35,29
Rainy,22,Yes,None,Beef Seekh Kabab (4pcs),22,21
Rainy,22,Yes,None,Chicken Nuggets (12pcs),41,43
Rainy,22,Yes,None,Iced Caramel Macchiato,35,35
Rainy,22,Yes,None,Beef Paya,27,27
Rainy,22,Yes,None,Desi Chicken Karahi,29,26
Rainy,22,Yes,None,Apple & Walnut Salad,10,12
Rainy,22,Yes,None,Chicken Crunchy Pasta,21,28
Rainy,22,Yes,None,Chef's Signature Steak,25,25
Rainy,22,Yes,None,Crispy Chicken Burger,37,40
Rainy,22,Yes,None,Chocolate chip IceCreame,40,41
Rainy,22,Yes,None,Special Chicken Biryani,19,19
Rainy,22,Yes,None,Cheese Stuffed Kabab,19,19
Rainy,22,Yes,None,Tutti Frutti Special,26,30
Rainy,22,Yes,None,Quinoa Health Bowl,27,27
Rainy,22,Yes,None,Palak Paneer,15,20
Rainy,22,Yes,None,Legendry Tower Burger,35,33
Rainy,22,Yes,None,Zinger Stack,36,29
Rainy,22,Yes,None,White Chicken Handi,13,19
Rainy,22,Yes,None,Mango Sorbet,24,30
Rainy,22,Yes,None,Hot Chilly Fries,23,28
Rainy,22,Yes,None,dfgh,18,23
Hot,45,Yes,None,Pista Badam Kulfa,45,49
Hot,45,Yes,None,Pasta Salad,40,38
Hot,45,Yes,None,Gourmet Seafood Platter,19,21
Hot,45,Yes,None,Afghani Lamb Tikka,26,21
Hot,45,Yes,None,French Fries Large,36,30
Hot,45,Yes,None,Chicken Jalfrezi,16,16
Hot,45,Yes,None,Lamb Shank (Nalli Nihari),23,20
Hot,45,Yes,None,Blueberry Frozen Yogurt,59,55
Hot,45,Yes,None,Fruit Chaat Special,35,34
Hot,45,Yes,None,Pina Colada,63,57
Hot,45,Yes,None,Garlic Butter Lobster,16,17
Hot,45,Yes,None,Greek Feta Salad,36,31
Hot,45,Yes,None,Hot Chocolate with Marshmallows,52,57
Hot,45,Yes,None,Aloo Keema,13,10
Hot,45,Yes,None,Mutton Chops,21,18
Hot,45,Yes,None,Grilled Prawns,20,20
Hot,45,Yes,None,Smoked Brisket Platter,16,13
Hot,45,Yes,None,Chicken Tikka Platter,14,17
Hot,45,Yes,None,Fresh Strawberry Lemonade,34,39
Hot,45,Yes,None,Old Fashioned Milkshake,46,60
Hot,45,Yes,None,Grilled Salmon,22,25
Hot,45,Yes,None,Malai Boti Platter,19,23
Hot,45,Yes,None,Russian Salad,28,24
Hot,45,Yes,None,Mexican Bean Salad,43,38
Hot,45,Yes,None,Classic Cheeseburger,26,27
Hot,45,Yes,None,Vanilla Bean Classic,41,48
Hot,45,Yes,None,Chicken Club Sandwich,21,28
Hot,45,Yes,None,Mango Lassi,62,53
Hot,45,Yes,None,Coffee Mocha Scoop,58,47
Hot,45,Yes,None,Jalapeno Poppers,33,31
Hot,45,Yes,None,Cold Coffee with Ice Cream,59,52
Hot,45,Yes,None,Mixed BBQ Platter,13,18
Hot,45,Yes,None,Desi Ghee Daal Makhni,22,19
Hot,45,Yes,None,Peach Iced Tea,61,63
Hot,45,Yes,None,Caramel Crunch Sundae,49,50
Hot,45,Yes,None,Grilled Chicken Salad,36,41
Hot,45,Yes,None,Chicken Haleem,19,20
Hot,45,Yes,None,Lahori Chana Masala,18,20
Hot,45,Yes,None,Classic Mint Margarita,64,63
Hot,45,Yes,None,BBQ Ribs Stack,18,19
Hot,45,Yes,None,Tandoori Whole Chicken,19,16
Hot,45,Yes,None,Royal Mutton Karahi,11,14
Hot,45,Yes,None,Kulfa Falooda,55,54
Hot,45,Yes,None,Strawberry Cheesecake Ice Cream,44,48
Hot,45,Yes,None,Mutton Kunna,18,23
Hot,45,Yes,None,Chicken Wings (10pcs),42,34
Hot,45,Yes,None,Belgium Chocolate Scoop,52,51
Hot,45,Yes,None,Loaded Nachos,35,32
Hot,45,Yes,None,Fresh Orange Juice,49,46
Hot,45,Yes,None,Paneer Reshmi Handi,19,15
Hot,45,Yes,None,Fresh Garden Salad,27,28
Hot,45,Yes,None,Sarson Ka Saag & Makki Roti,18,16
Hot,45,Yes,None,Classic Caesar Salad,31,31
Hot,45,Yes,None,BBQ Pizza Medium,14,22
Hot,45,Yes,None,Beef Seekh Kabab (4pcs),12,13
Hot,45,Yes,None,Chicken Nuggets (12pcs),25,21
Hot,45,Yes,None,Iced Caramel Macchiato,60,62
Hot,45,Yes,None,Beef Paya,11,12
Hot,45,Yes,None,Desi Chicken Karahi,12,16
Hot,45,Yes,None,Apple & Walnut Salad,31,31
Hot,45,Yes,None,Chicken Crunchy Pasta,26,32
Hot,45,Yes,None,Chef's Signature Steak,7,11
Hot,45,Yes,None,Crispy Chicken Burger,26,31
Hot,45,Yes,None,Chocolate chip IceCreame,53,54
Hot,45,Yes,None,Special Chicken Biryani,10,11
Hot,45,Yes,None,Cheese Stuffed Kabab,18,17
Hot,45,Yes,None,Tutti Frutti Special,54,51
Hot,45,Yes,None,Quinoa Health Bowl,19,24
Hot,45,Yes,None,Palak Paneer,16,16
Hot,45,Yes,None,Legendry Tower Burger,45,36
Hot,45,Yes,None,Zinger Stack,25,32
Hot,45,Yes,None,White Chicken Handi,17,15
Hot,45,Yes,None,Mango Sorbet,57,57
Hot,45,Yes,None,Hot Chilly Fries,25,24
Hot,45,Yes,None,dfgh,29,24
Hot,37,No,None,Pista Badam Kulfa,27,32
Hot,37,No,None,Pasta Salad,22,24
Hot,37,No,None,Gourmet Seafood Platter,7,13
Hot,37,No,None,Afghani Lamb Tikka,7,8
Hot,37,No,None,French Fries Large,5,11
Hot,37,No,None,Chicken Jalfrezi,10,5
Hot,37,No,None,Lamb Shank (Nalli Nihari),6,3
Hot,37,No,None,Blueberry Frozen Yogurt,41,47
Hot,37,No,None,Fruit Chaat Special,22,20
Hot,37,No,None,Pina Colada,38,46
Hot,37,No,None,Garlic Butter Lobster,13,16
Hot,37,No,None,Greek Feta Salad,17,18
Hot,37,No,None,Hot Chocolate with Marshmallows,37,35
Hot,37,No,None,Aloo Keema,1,4
Hot,37,No,None,Mutton Chops,5,8
Hot,37,No,None,Grilled Prawns,16,14
Hot,37,No,None,Smoked Brisket Platter,7,5
Hot,37,No,None,Chicken Tikka Platter,1,2
Hot,37,No,None,Fresh Strawberry Lemonade,45,36
Hot,37,No,None,Old Fashioned Milkshake,34,38
Hot,37,No,None,Grilled Salmon,8,9
Hot,37,No,None,Malai Boti Platter,6,8
Hot,37,No,None,Russian Salad,26,22
Hot,37,No,None,Mexican Bean Salad,19,23
Hot,37,No,None,Classic Cheeseburger,16,16
Hot,37,No,None,Vanilla Bean Classic,52,47
Hot,37,No,None,Chicken Club Sandwich,12,10
Hot,37,No,None,Mango Lassi,46,41
Hot,37,No,None,Coffee Mocha Scoop,48,47
Hot,37,No,None,Jalapeno Poppers,12,13
Hot,37,No,None,Cold Coffee with Ice Cream,47,42
Hot,37,No,None,Mixed BBQ Platter,12,8
Hot,37,No,None,Desi Ghee Daal Makhni,11,10
Hot,37,No,None,Peach Iced Tea,38,38
Hot,37,No,None,Caramel Crunch Sundae,44,47
Hot,37,No,None,Grilled Chicken Salad,20,23
Hot,37,No,None,Chicken Haleem,1,3
Hot,37,No,None,Lahori Chana Masala,8,6
Hot,37,No,None,Classic Mint Margarita,40,40
Hot,37,No,None,BBQ Ribs Stack,14,9
Hot,37,No,None,Tandoori Whole Chicken,11,8
Hot,37,No,None,Royal Mutton Karahi,15,11
Hot,37,No,None,Kulfa Falooda,36,38
Hot,37,No,None,Strawberry Cheesecake Ice Cream,35,31
Hot,37,No,None,Mutton Kunna,1,2
Hot,37,No,None,Chicken Wings (10pcs),23,22
Hot,37,No,None,Belgium Chocolate Scoop,29,40
Hot,37,No,None,Loaded Nachos,10,7
Hot,37,No,None,Fresh Orange Juice,48,45
Hot,37,No,None,Paneer Reshmi Handi,8,10
Hot,37,No,None,Fresh Garden Salad,30,24
Hot,37,No,None,Sarson Ka Saag & Makki Roti,5,11
Hot,37,No,None,Classic Caesar Salad,18,20
Hot,37,No,None,BBQ Pizza Medium,15,20
Hot,37,No,None,Beef Seekh Kabab (4pcs),11,11
Hot,37,No,None,Chicken Nuggets (12pcs),9,10
Hot,37,No,None,Iced Caramel Macchiato,37,39
Hot,37,No,None,Beef Paya,14,17
Hot,37,No,None,Desi Chicken Karahi,1,1
Hot,37,No,None,Apple & Walnut Salad,31,24
Hot,37,No,None,Chicken Crunchy Pasta,26,22
Hot,37,No,None,Chef's Signature Steak,1,3
Hot,37,No,None,Crispy Chicken Burger,22,17
Hot,37,No,None,Chocolate chip IceCreame,38,41
Hot,37,No,None,Special Chicken Biryani,7,7
Hot,37,No,None,Cheese Stuffed Kabab,12,15
Hot,37,No,None,Tutti Frutti Special,33,34
Hot,37,No,None,Quinoa Health Bowl,23,20
Hot,37,No,None,Palak Paneer,19,13
Hot,37,No,None,Legendry Tower Burger,8,9
Hot,37,No,None,Zinger Stack,9,6
Hot,37,No,None,White Chicken Handi,7,4
Hot,37,No,None,Mango Sorbet,34,33
Hot,37,No,None,Hot Chilly Fries,12,9
Hot,37,No,None,dfgh,18,17
Rainy,19,No,None,Pista Badam Kulfa,2,9
Rainy,19,No,None,Pasta Salad,10,12
Rainy,19,No,None,Gourmet Seafood Platter,4,7
Rainy,19,No,None,Afghani Lamb Tikka,7,6
Rainy,19,No,None,French Fries Large,15,17
Rainy,19,No,None,Chicken Jalfrezi,15,14
Rainy,19,No,None,Lamb Shank (Nalli Nihari),18,15
Rainy,19,No,None,Blueberry Frozen Yogurt,16,18
Rainy,19,No,None,Fruit Chaat Special,15,14
Rainy,19,No,None,Pina Colada,16,14
Rainy,19,No,None,Garlic Butter Lobster,16,16
Rainy,19,No,None,Greek Feta Salad,3,7
Rainy,19,No,None,Hot Chocolate with Marshmallows,10,16
Rainy,19,No,None,Aloo Keema,9,13
Rainy,19,No,None,Mutton Chops,18,19
Rainy,19,No,None,Grilled Prawns,13,15
Rainy,19,No,None,Smoked Brisket Platter,12,10
Rainy,19,No,None,Chicken Tikka Platter,9,14
Rainy,19,No,None,Fresh Strawberry Lemonade,19,15
Rainy,19,No,None,Old Fashioned Milkshake,16,18
Rainy,19,No,None,Grilled Salmon,18,22
Rainy,19,No,None,Malai Boti Platter,24,23
Rainy,19,No,None,Russian Salad,16,15
Rainy,19,No,None,Mexican Bean Salad,13,15
Rainy,19,No,None,Classic Cheeseburger,13,11
Rainy,19,No,None,Vanilla Bean Classic,18,17
Rainy,19,No,None,Chicken Club Sandwich,14,14
Rainy,19,No,None,Mango Lassi,16,15
Rainy,19,No,None,Coffee Mocha Scoop,22,20
Rainy,19,No,None,Jalapeno Poppers,8,12
Rainy,19,No,None,Cold Coffee with Ice Cream,13,16
Rainy,19,No,None,Mixed BBQ Platter,13,15
Rainy,19,No,None,Desi Ghee Daal Makhni,15,10
Rainy,19,No,None,Peach Iced Tea,5,6
Rainy,19,No,None,Caramel Crunch Sundae,8,11
Rainy,19,No,None,Grilled Chicken Salad,15,12
Rainy,19,No,None,Chicken Haleem,17,13
Rainy,19,No,None,Lahori Chana Masala,10,18
Rainy,19,No,None,Classic Mint Margarita,11,19
Rainy,19,No,None,BBQ Ribs Stack,11,17
Rainy,19,No,None,Tandoori Whole Chicken,9,16
Rainy,19,No,None,Royal Mutton Karahi,17,17
Rainy,19,No,None,Kulfa Falooda,12,13
Rainy,19,No,None,Strawberry Cheesecake Ice Cream,12,10
Rainy,19,No,None,Mutton Kunna,22,23
Rainy,19,No,None,Chicken Wings (10pcs),15,12
Rainy,19,No,None,Belgium Chocolate Scoop,7,12
Rainy,19,No,None,Loaded Nachos,13,14
Rainy,19,No,None,Fresh Orange Juice,17,12
Rainy,19,No,None,Paneer Reshmi Handi,15,22
Rainy,19,No,None,Fresh Garden Salad,5,11
Rainy,19,No,None,Sarson Ka Saag & Makki Roti,12,13
Rainy,19,No,None,Classic Caesar Salad,10,13
Rainy,19,No,None,BBQ Pizza Medium,21,21
Rainy,19,No,None,Beef Seekh Kabab (4pcs),13,19
Rainy,19,No,None,Chicken Nuggets (12pcs),9,10
Rainy,19,No,None,Iced Caramel Macchiato,14,12
Rainy,19,No,None,Beef Paya,23,22
Rainy,19,No,None,Desi Chicken Karahi,5,11
Rainy,19,No,None,Apple & Walnut Salad,14,14
Rainy,19,No,None,Chicken Crunchy Pasta,10,8
Rainy,19,No,None,Chef's Signature Steak,19,17
Rainy,19,No,None,Crispy Chicken Burger,8,7
Rainy,19,No,None,Chocolate chip IceCreame,11,12
Rainy,19,No,None,Special Chicken Biryani,14,20
Rainy,19,No,None,Cheese Stuffed Kabab,11,10
Rainy,19,No,None,Tutti Frutti Special,8,14
Rainy,19,No,None,Quinoa Health Bowl,13,10
Rainy,19,No,None,Palak Paneer,7,13
Rainy,19,No,None,Legendry Tower Burger,18,16
Rainy,19,No,None,Zinger Stack,12,17
Rainy,19,No,None,White Chicken Handi,13,16
Rainy,19,No,None,Mango Sorbet,13,13
Rainy,19,No,None,Hot Chilly Fries,7,12
Rainy,19,No,None,dfgh,20,14
Hot,35,No,Diwali,Pista Badam Kulfa,75,66
Hot,35,No,Diwali,Pasta Salad,20,17
Hot,35,No,Diwali,Gourmet Seafood Platter,39,33
Hot,35,No,Diwali,Afghani Lamb Tikka,10,7
Hot,35,No,Diwali,French Fries Large,27,23
Hot,35,No,Diwali,Chicken Jalfrezi,2,5
Hot,35,No,Diwali,Lamb Shank (Nalli Nihari),28,32
Hot,35,No,Diwali,Blueberry Frozen Yogurt,66,64
Hot,35,No,Diwali,Fruit Chaat Special,32,26
Hot,35,No,Diwali,Pina Colada,47,43
Hot,35,No,Diwali,Garlic Butter Lobster,24,29
Hot,35,No,Diwali,Greek Feta Salad,18,18
Hot,35,No,Diwali,Hot Chocolate with Marshmallows,34,35
Hot,35,No,Diwali,Aloo Keema,13,13
Hot,35,No,Diwali,Mutton Chops,11,12
Hot,35,No,Diwali,Grilled Prawns,10,11
Hot,35,No,Diwali,Smoked Brisket Platter,17,11
Hot,35,No,Diwali,Chicken Tikka Platter,8,7
Hot,35,No,Diwali,Fresh Strawberry Lemonade,31,36
Hot,35,No,Diwali,Old Fashioned Milkshake,31,35
Hot,35,No,Diwali,Grilled Salmon,3,5
Hot,35,No,Diwali,Malai Boti Platter,8,12
Hot,35,No,Diwali,Russian Salad,12,13
Hot,35,No,Diwali,Mexican Bean Salad,20,17
Hot,35,No,Diwali,Classic Cheeseburger,7,11
Hot,35,No,Diwali,Vanilla Bean Classic,52,48
Hot,35,No,Diwali,Chicken Club Sandwich,8,13
Hot,35,No,Diwali,Mango Lassi,26,24
Hot,35,No,Diwali,Coffee Mocha Scoop,61,54
Hot,35,No,Diwali,Jalapeno Poppers,14,14
Hot,35,No,Diwali,Cold Coffee with Ice Cream,27,30
Hot,35,No,Diwali,Mixed BBQ Platter,1,2
Hot,35,No,Diwali,Desi Ghee Daal Makhni,13,14
Hot,35,No,Diwali,Peach Iced Tea,29,34
Hot,35,No,Diwali,Caramel Crunch Sundae,62,62
Hot,35,No,Diwali,Grilled Chicken Salad,24,19
Hot,35,No,Diwali,Chicken Haleem,3,5
Hot,35,No,Diwali,Lahori Chana Masala,17,14
Hot,35,No,Diwali,Classic Mint Margarita,36,37
Hot,35,No,Diwali,BBQ Ribs Stack,16,16
Hot,35,No,Diwali,Tandoori Whole Chicken,16,20
Hot,35,No,Diwali,Royal Mutton Karahi,27,26
Hot,35,No,Diwali,Kulfa Falooda,48,63
Hot,35,No,Diwali,Strawberry Cheesecake Ice Cream,44,55
Hot,35,No,Diwali,Mutton Kunna,14,12
Hot,35,No,Diwali,Chicken Wings (10pcs),14,9
Hot,35,No,Diwali,Belgium Chocolate Scoop,65,55
Hot,35,No,Diwali,Loaded Nachos,21,21
Hot,35,No,Diwali,Fresh Orange Juice,35,44
Hot,35,No,Diwali,Paneer Reshmi Handi,33,37
Hot,35,No,Diwali,Fresh Garden Salad,14,17
Hot,35,No,Diwali,Sarson Ka Saag & Makki Roti,10,10
Hot,35,No,Diwali,Classic Caesar Salad,20,21
Hot,35,No,Diwali,BBQ Pizza Medium,17,18
Hot,35,No,Diwali,Beef Seekh Kabab (4pcs),11,9
Hot,35,No,Diwali,Chicken Nuggets (12pcs),20,19
Hot,35,No,Diwali,Iced Caramel Macchiato,33,36
Hot,35,No,Diwali,Beef Paya,5,11
Hot,35,No,Diwali,Desi Chicken Karahi,12,10
Hot,35,No,Diwali,Apple & Walnut Salad,7,11
Hot,35,No,Diwali,Chicken Crunchy Pasta,17,16
Hot,35,No,Diwali,Chef's Signature Steak,28,29
Hot,35,No,Diwali,Crispy Chicken Burger,8,13
Hot,35,No,Diwali,Chocolate chip IceCreame,61,58
Hot,35,No,Diwali,Special Chicken Biryani,28,25
Hot,35,No,Diwali,Cheese Stuffed Kabab,27,33
Hot,35,No,Diwali,Tutti Frutti Special,80,68
Hot,35,No,Diwali,Quinoa Health Bowl,12,13
Hot,35,No,Diwali,Palak Paneer,11,13
Hot,35,No,Diwali,Legendry Tower Burger,9,11
Hot,35,No,Diwali,Zinger Stack,13,11
Hot,35,No,Diwali,White Chicken Handi,29,27
Hot,35,No,Diwali,Mango Sorbet,61,56
Hot,35,No,Diwali,Hot Chilly Fries,14,19
Hot,35,No,Diwali,dfgh,22,17
Rainy,23,No,None,Pista Badam Kulfa,20,17
Rainy,23,No,None,Pasta Salad,9,10
Rainy,23,No,None,Gourmet Seafood Platter,10,18
Rainy,23,No,None,Afghani Lamb Tikka,16,12
Rainy,23,No,None,French Fries Large,9,12
Rainy,23,No,None,Chicken Jalfrezi,19,21
Rainy,23,No,None,Lamb Shank (Nalli Nihari),18,20
Rainy,23,No,None,Blueberry Frozen Yogurt,14,18
Rainy,23,No,None,Fruit Chaat Special,16,22
Rainy,23,No,None,Pina Colada,15,13
Rainy,23,No,None,Garlic Butter Lobster,9,14
Rainy,23,No,None,Greek Feta Salad,16,16
Rainy,23,No,None,Hot Chocolate with Marshmallows,15,16
Rainy,23,No,None,Aloo Keema,11,14
Rainy,23,No,None,Mutton Chops,12,17
Rainy,23,No,None,Grilled Prawns,24,19
Rainy,23,No,None,Smoked Brisket Platter,8,13
Rainy,23,No,None,Chicken Tikka Platter,15,12
Rainy,23,No,None,Fresh Strawberry Lemonade,10,17
Rainy,23,No,None,Old Fashioned Milkshake,7,12
Rainy,23,No,None,Grilled Salmon,13,14
Rainy,23,No,None,Malai Boti Platter,17,17
Rainy,23,No,None,Russian Salad,9,16
Rainy,23,No,None,Mexican Bean Salad,6,8
Rainy,23,No,None,Classic Cheeseburger,20,19
Rainy,23,No,None,Vanilla Bean Classic,21,15
Rainy,23,No,None,Chicken Club Sandwich,18,17
Rainy,23,No,None,Mango Lassi,3,7
Rainy,23,No,None,Coffee Mocha Scoop,18,17
Rainy,23,No,None,Jalapeno Poppers,20,14
Rainy,23,No,None,Cold Coffee with Ice Cream,20,18
Rainy,23,No,None,Mixed BBQ Platter,12,16
Rainy,23,No,None,Desi Ghee Daal Makhni,20,16
Rainy,23,No,None,Peach Iced Tea,15,16
Rainy,23,No,None,Caramel Crunch Sundae,20,24
Rainy,23,No,None,Grilled Chicken Salad,17,16
Rainy,23,No,None,Chicken Haleem,20,19
Rainy,23,No,None,Lahori Chana Masala,8,14
Rainy,23,No,None,Classic Mint Margarita,15,22
Rainy,23,No,None,BBQ Ribs Stack,13,13
Rainy,23,No,None,Tandoori Whole Chicken,11,14
Rainy,23,No,None,Royal Mutton Karahi,18,18
Rainy,23,No,None,Kulfa Falooda,23,21
Rainy,23,No,None,Strawberry Cheesecake Ice Cream,11,14
Rainy,23,No,None,Mutton Kunna,16,20
Rainy,23,No,None,Chicken Wings (10pcs),16,16
Rainy,23,No,None,Belgium Chocolate Scoop,10,12
Rainy,23,No,None,Loaded Nachos,11,10
Rainy,23,No,None,Fresh Orange Juice,19,23
Rainy,23,No,None,Paneer Reshmi Handi,19,14
Rainy,23,No,None,Fresh Garden Salad,13,12
Rainy,23,No,None,Sarson Ka Saag & Makki Roti,25,19
Rainy,23,No,None,Classic Caesar Salad,8,7
Rainy,23,No,None,BBQ Pizza Medium,17,18
Rainy,23,No,None,Beef Seekh Kabab (4pcs),16,15
Rainy,23,No,None,Chicken Nuggets (12pcs),9,15
Rainy,23,No,None,Iced Caramel Macchiato,23,20
Rainy,23,No,None,Beef Paya,8,13
Rainy,23,No,None,Desi Chicken Karahi,21,17
Rainy,23,No,None,Apple & Walnut Salad,10,9
Rainy,23,No,None,Chicken Crunchy Pasta,15,15
Rainy,23,No,None,Chef's Signature Steak,8,12
Rainy,23,No,None,Crispy Chicken Burger,15,15
Rainy,23,No,None,Chocolate chip IceCreame,15,14
Rainy,23,No,None,Special Chicken Biryani,18,15
Rainy,23,No,None,Cheese Stuffed Kabab,16,12
Rainy,23,No,None,Tutti Frutti Special,9,12
Rainy,23,No,None,Quinoa Health Bowl,21,17
Rainy,23,No,None,Palak Paneer,11,13
Rainy,23,No,None,Legendry Tower Burger,14,12
Rainy,23,No,None,Zinger Stack,4,9
Rainy,23,No,None,White Chicken Handi,9,14
Rainy,23,No,None,Mango Sorbet,5,10
Rainy,23,No,None,Hot Chilly Fries,13,15
Rainy,23,No,None,dfgh,17,12
Cold,10,No,None,Pista Badam Kulfa,1,1
Cold,10,No,None,Pasta Salad,25,22
Cold,10,No,None,Gourmet Seafood Platter,21,28
Cold,10,No,None,Afghani Lamb Tikka,47,41
Cold,10,No,None,French Fries Large,8,14
Cold,10,No,None,Chicken Jalfrezi,30,33
Cold,10,No,None,Lamb Shank (Nalli Nihari),36,40
Cold,10,No,None,Blueberry Frozen Yogurt,11,10
Cold,10,No,None,Fruit Chaat Special,9,12
Cold,10,No,None,Pina Colada,3,6
Cold,10,No,None,Garlic Butter Lobster,37,36
Cold,10,No,None,Greek Feta Salad,10,10
Cold,10,No,None,Hot Chocolate with Marshmallows,13,12
Cold,10,No,None,Aloo Keema,28,24
Cold,10,No,None,Mutton Chops,32,34
Cold,10,No,None,Grilled Prawns,18,24
Cold,10,No,None,Smoked Brisket Platter,33,29
Cold,10,No,None,Chicken Tikka Platter,43,41
Cold,10,No,None,Fresh Strawberry Lemonade,17,15
Cold,10,No,None,Old Fashioned Milkshake,5,1
Cold,10,No,None,Grilled Salmon,29,25
Cold,10,No,None,Malai Boti Platter,29,33
Cold,10,No,None,Russian Salad,15,18
Cold,10,No,None,Mexican Bean Salad,17,14
Cold,10,No,None,Classic Cheeseburger,18,17
Cold,10,No,None,Vanilla Bean Classic,13,8
Cold,10,No,None,Chicken Club Sandwich,8,11
Cold,10,No,None,Mango Lassi,4,1
Cold,10,No,None,Coffee Mocha Scoop,6,5
Cold,10,No,None,Jalapeno Poppers,15,20
Cold,10,No,None,Cold Coffee with Ice Cream,3,1
Cold,10,No,None,Mixed BBQ Platter,33,31
Cold,10,No,None,Desi Ghee Daal Makhni,19,28
Cold,10,No,None,Peach Iced Tea,3,7
Cold,10,No,None,Caramel Crunch Sundae,13,10
Cold,10,No,None,Grilled Chicken Salad,15,11
Cold,10,No,None,Chicken Haleem,33,38
Cold,10,No,None,Lahori Chana Masala,39,40
Cold,10,No,None,Classic Mint Margarita,1,5
Cold,10,No,None,BBQ Ribs Stack,30,31
Cold,10,No,None,Tandoori Whole Chicken,35,42
Cold,10,No,None,Royal Mutton Karahi,29,31
Cold,10,No,None,Kulfa Falooda,4,5
Cold,10,No,None,Strawberry Cheesecake Ice Cream,5,1
Cold,10,No,None,Mutton Kunna,26,28
Cold,10,No,None,Chicken Wings (10pcs),17,15
Cold,10,No,None,Belgium Chocolate Scoop,2,2
Cold,10,No,None,Loaded Nachos,8,13
Cold,10,No,None,Fresh Orange Juice,1,6
Cold,10,No,None,Paneer Reshmi Handi,25,20
Cold,10,No,None,Fresh Garden Salad,13,15
Cold,10,No,None,Sarson Ka Saag & Makki Roti,41,39
Cold,10,No,None,Classic Caesar Salad,6,9
Cold,10,No,None,BBQ Pizza Medium,12,19
Cold,10,No,None,Beef Seekh Kabab (4pcs),27,34
Cold,10,No,None,Chicken Nuggets (12pcs),8,11
Cold,10,No,None,Iced Caramel Macchiato,1,1
Cold,10,No,None,Beef Paya,43,40
Cold,10,No,None,Desi Chicken Karahi,15,22
Cold,10,No,None,Apple & Walnut Salad,14,16
Cold,10,No,None,Chicken Crunchy Pasta,7,11
Cold,10,No,None,Chef's Signature Steak,23,26
Cold,10,No,None,Crispy Chicken Burger,9,16
Cold,10,No,None,Chocolate chip IceCreame,1,5
Cold,10,No,None,Special Chicken Biryani,48,43
Cold,10,No,None,Cheese Stuffed Kabab,28,34
Cold,10,No,None,Tutti Frutti Special,6,2
Cold,10,No,None,Quinoa Health Bowl,12,18
Cold,10,No,None,Palak Paneer,36,39
Cold,10,No,None,Legendry Tower Burger,18,19
Cold,10,No,None,Zinger Stack,9,8
Cold,10,No,None,White Chicken Handi,20,25
Cold,10,No,None,Mango Sorbet,1,2
Cold,10,No,None,Hot Chilly Fries,14,13
Cold,10,No,None,dfgh,12,15
Hot,36,Yes,None,Pista Badam Kulfa,56,56
Hot,36,Yes,None,Pasta Salad,34,29
Hot,36,Yes,None,Gourmet Seafood Platter,30,27
Hot,36,Yes,None,Afghani Lamb Tikka,14,19
Hot,36,Yes,None,French Fries Large,26,31
Hot,36,Yes,None,Chicken Jalfrezi,11,16
Hot,36,Yes,None,Lamb Shank (Nalli Nihari),12,10
Hot,36,Yes,None,Blueberry Frozen Yogurt,44,43
Hot,36,Yes,None,Fruit Chaat Special,26,31
Hot,36,Yes,None,Pina Colada,71,70
Hot,36,Yes,None,Garlic Butter Lobster,17,14
Hot,36,Yes,None,Greek Feta Salad,38,34
Hot,36,Yes,None,Hot Chocolate with Marshmallows,63,64
Hot,36,Yes,None,Aloo Keema,14,20
Hot,36,Yes,None,Mutton Chops,17,17
Hot,36,Yes,None,Grilled Prawns,27,22
Hot,36,Yes,None,Smoked Brisket Platter,18,15
Hot,36,Yes,None,Chicken Tikka Platter,19,17
Hot,36,Yes,None,Fresh Strawberry Lemonade,70,63
Hot,36,Yes,None,Old Fashioned Milkshake,54,50
Hot,36,Yes,None,Grilled Salmon,7,11
Hot,36,Yes,None,Malai Boti Platter,18,21
Hot,36,Yes,None,Russian Salad,32,26
Hot,36,Yes,None,Mexican Bean Salad,29,27
